CustomerID,Recency,Frequency,MonetaryValue,UniqueProducts,CustomerLifetimeDays
12346,0.6497175141242938,0.8502198590705463,2.389434381541698,-0.3011156334059281,0.349609375
12347,-0.2627118644067797,0.5849625007211564,0.9227079920545586,0.6159830023075147,0.353515625
12348,-0.05649717514124294,0.29248125036057815,0.4489805516996969,-0.3460660985923269,0.27734375
12349,-0.2175141242937853,0.16096404744368117,0.866589611845743,0.6707468237990215,0.68359375
12350,0.6073446327683616,-0.5000000000000001,-0.506279668579833,-0.5691109269262127,-0.431640625
12351,0.7909604519774012,-0.5000000000000001,-0.56220421487305,-0.44739337282027586,-0.431640625
12352,-0.16666666666666666,0.7297158093186489,0.6321450680777179,0.2632676491154024,0.263671875
12353,0.307909604519774,-0.20751874963942185,-0.40235808873230366,-0.3946162996049949,-0.033203125
12354,0.3870056497175141,-0.5000000000000001,0.11599079922941971,0.1509688200781701,-0.431640625
12355,0.3361581920903955,-0.20751874963942185,0.046788340554550445,-0.1486799354509508,0.2578125
12356,-0.2062146892655367,0.4036774610288021,1.0600636602699787,0.5006002703406138,0.353515625
12357,-0.1751412429378531,0.0,1.6208873385888336,1.0552233678164773,0.26171875
12358,-0.2655367231638418,0.29248125036057815,0.7972127507360891,0.13005110216134985,0.994140625
12359,-0.10734463276836158,0.7297158093186489,1.2362187535663636,1.1493851280389582,0.890625
12360,-0.12146892655367232,0.5849625007211564,0.845047375037999,0.7598680218283731,0.74609375
12361,0.5423728813559322,0.16096404744368117,-0.2809992394348575,-0.5363162534679564,0.33984375
12362,-0.2598870056497175,0.7924812503605783,0.9677250514490502,0.8974728169604856,1.00390625
12363,0.03954802259887006,-0.20751874963942185,-0.24028002055227693,-0.3946162996049949,-0.171875
12364,-0.24858757062146894,0.16096404744368117,0.22016014672454942,0.2632676491154024,-0.2265625
12365,0.5536723163841808,-0.20751874963942185,-0.16058025128936684,-0.42043099147526186,-0.431640625
12366,1.5197740112994351,-0.5000000000000001,-0.2925576023474765,-1.4814146467095628,-0.431640625
12367,-0.2570621468926554,-0.5000000000000001,-0.8680750302687698,-0.8150472910802568,-0.431640625
12368,1.5056497175141244,-0.5000000000000001,0.029745243148298666,-0.5363162534679564,-0.431640625
12369,0.8983050847457628,0.0,0.3852091005014019,0.4138019232360459,0.013671875
12370,-0.12429378531073447,0.5,0.8529505197062961,0.789282449524909,0.7734375
12371,-0.1440677966101695,0.29248125036057815,0.8213276931542021,0.6530359682955913,0.7421875
12372,-0.06779661016949153,0.0,0.214028480692651,-0.16576708528869222,0.0078125
12373,0.6101694915254238,0.0,0.13923273193579916,-0.1320609861045676,0.275390625
12374,-0.1977401129943503,0.16096404744368117,0.6575374026877913,0.33565786730872005,0.66796875
12375,-0.2401129943502825,-0.20751874963942185,-0.33996866110248464,-0.6796987429630209,-0.259765625
12376,0.8305084745762712,-0.20751874963942185,-0.28947816742460825,-0.8150472910802568,-0.376953125
12377,0.6214689265536724,0.16096404744368117,0.730113987887332,0.6301444324754325,0.103515625
12378,0.096045197740113,-0.20751874963942185,0.9736586608764046,1.0998430155927466,0.4140625
12379,-0.03954802259887006,0.16096404744368117,0.33188669507210405,0.1509688200781701,0.453125
12380,-0.20903954802259886,0.7924812503605783,1.2822938403057278,0.7446080042324369,0.8203125
12381,-0.2570621468926554,0.29248125036057815,0.40104725300698296,0.2632676491154024,-0.20703125
12383,0.2514124293785311,0.29248125036057815,0.4025577481948601,0.37242995637284404,-0.103515625
12384,-0.18926553672316385,-0.20751874963942185,-0.20920145023054404,-0.3231745627721683,-0.25
12385,0.8022598870056498,-0.5000000000000001,0.42721429519822235,0.21897398280902985,-0.431640625
