CustomerID,Recency,Frequency,MonetaryValue,UniqueProducts,CustomerLifetimeDays
12346,0.5929850504276071,1.2544959545938104,3.2062193695310337,-0.3507527121214226,0.48893676874894443
12347,-0.949987805006197,0.8001660338568091,1.215993495386433,0.8896672959534744,0.4966605022120999
12348,-0.6012663856666685,0.2992073267345332,0.5731847098867666,-0.4115503779538524,0.3460476996805683
12349,-0.8735557130961633,0.07394609082159041,1.1398455150219955,0.9637379981128575,1.1493159798487367
12350,0.5213299642619506,-1.058145946714099,-0.7230240585435647,-0.7132292345010023,-1.0558099238821486
12351,0.8318353376464622,-1.058145946714099,-0.7989090223857139,-0.5486003891756687,-1.0558099238821486
12352,-0.7875696096973754,1.0480979277381186,0.8217237437062819,0.4126028186801636,0.3190146325595242
12353,0.014967355357977748,-0.5571872395918231,-0.5820111071321858,-0.47721685960260357,-0.2679891106402911
12354,0.14872351620053662,-1.058145946714099,0.12134527620542247,0.26071325195673184,-1.0558099238821486
12355,0.06273741280174877,-0.5571872395918231,0.027443288216165703,-0.14457610000475504,0.307429032364791
12356,-0.8544476901186548,0.48966298795922886,1.4023737274475314,0.7336066022127771,0.4966605022120999
12357,-0.8019006269305068,-0.20175138038774237,2.1633648730513246,1.48376101337308,0.3151527658279465
12358,-0.954764810750574,0.2992073267345332,1.0457068774158027,0.23242103254119895,1.763352790169596
12359,-0.6872524890654563,1.0480979277381186,1.6414015563961941,1.6111193223129396,1.5586738533959763
12360,-0.7111375177873418,0.8001660338568091,1.1106144891203522,1.0842787042858788,1.272895715259224
12361,0.4114588321412772,0.07394609082159041,-0.4173372295368919,-0.6688728615528973,0.46962743509105576
12362,-0.9452107992618198,1.15560189306089,1.2770779055579506,1.27039580711652,1.7826621238274847
12363,-0.43884819035784695,-0.5571872395918231,-0.36208463193182244,-0.47721685960260357,-0.5421816485823101
12364,-0.9261027762843114,0.07394609082159041,0.2626944277333087,0.4126028186801636,-0.6503139170664866
12365,0.4305668551187856,-0.5571872395918231,-0.25393866545346516,-0.5121324717856456,-1.0558099238821486
12366,2.0643028196957545,-1.058145946714099,-0.43302096789213573,-1.9471638881929467,-1.0558099238821486
12367,-0.9404337935174427,-1.058145946714099,-1.213950311142458,-1.0458699940988507,-1.0558099238821486
12368,2.040417790973869,-1.058145946714099,0.0043172207528609265,-0.6688728615528973,-1.0558099238821486
12369,1.0133615559327922,-0.20175138038774237,0.48665214790635825,0.6162076636214244,-0.17530430908242553
12370,-0.7159145235317189,0.654643185938614,1.1213383999456377,1.124063132285242,1.3269618495013122
12371,-0.7493535637423586,0.2992073267345332,1.0784288511240807,0.939783214329445,1.2651719817960685
12372,-0.6203744086441768,-0.20175138038774237,0.2543742662664077,-0.16768729188131876,-0.1868899092771587
12373,0.5261069700063277,-0.20175138038774237,0.15288264825307363,-0.12209817180851448,0.3421858329489906
12374,-0.8401166728855235,0.07394609082159041,0.8561790325100624,0.5105140700321456,1.1184210459961148
12375,-0.9117717590511801,-0.5571872395918231,-0.4973538363338093,-0.862804573858747,-0.715965651503308
12376,0.8987134180677416,-0.5571872395918231,-0.42884243050086407,-1.0458699940988507,-0.947677655397972
12377,0.5452149929838361,0.07394609082159041,0.9546594299151249,0.9088213112787457,0.002341560570150162
12378,-0.3433080754703049,-0.5571872395918231,1.2851293206644303,1.544111232749301,0.6163783708910096
12379,-0.5726043512004059,0.07394609082159041,0.4142980730648163,0.26071325195673184,0.6936157055225642
12380,-0.859224695863032,1.15560189306089,1.70392162178767,1.0636387966331442,1.4196466510591779
12381,-0.9404337935174427,0.2992073267345332,0.50814320523047,0.4126028186801636,-0.6116952497507092
12383,-0.0805727595295643,0.2992073267345332,0.5101928217282923,0.5602500888610992,-0.40701631297708946
12384,-0.8257856556523923,-0.5571872395918231,-0.3199135936051969,-0.3805884749031534,-0.6966563178454194
12385,0.8509433606239707,-1.058145946714099,0.5436497078693487,0.3526935049184267,-1.0558099238821486
12386,0.6503091193601324,-0.5571872395918231,-0.5906661132716986,-1.1172535236719159,-0.9438157886663943
12387,1.0229155674215462,-1.058145946714099,-1.328641927312092,-1.1954453334565955,-1.0558099238821486
12388,-0.8878867303292945,0.8001660338568091,1.0483087422875885,0.5505411819726732,1.1338685129224257
12389,0.960814492744644,-0.20175138038774237,0.32588758791989764,-0.0181119525235737,-0.07875764079298221
12390,-0.58215836268916,-1.058145946714099,-0.3649095953618274,-0.21595962957782017,-1.0558099238821486
12391,-0.859224695863032,0.48966298795922886,0.7893590359723442,1.4186162443378565,1.4196466510591779
12392,1.8636685784319162,-1.058145946714099,-0.9775064577064894,-1.3785107536966998,-1.0558099238821486
12393,-0.6155974028997997,0.48966298795922886,0.6975997621596978,0.32744864979204164,0.3190146325595242
12394,-0.6585904545991936,-0.5571872395918231,0.2400299109738643,-0.3805884749031534,-0.4610824472191777
